user_id,tenant_company,tenant_first_name,tenant_name,owner_name,owner_email,tenant_gender,tenant_address,num_lot,monthly_rent,rent_balance,overdue_days,next_revision,end_date,nature,Départ
1,CALCIA,Stanislas,GEIGER,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,0013,540,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,AS U WISH,Christian,DUCLERCQ,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,0014,3650,0,0,1/18/2018,1/18/2019,Commercial 3 ans,1/18/2016
1,VINCI ENERGIES FRANCE COMMUNICATION & SYSTEMES,Edouard,TIERNY,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,0051,580,0,0,9/1/2017,9/1/2018,Commercial 3 ans,9/1/2015
1,GRANDSIRE TRAITEUR,Thierry,NAVREZ,Yves-Marie SPARFEL,yves-mariesparfel@gmail.com,F,17 RUE CLAVEL,0153,4160,0,0,1/1/2018,1/1/2019,Commercial 3 ans,1/1/2016
1,BIRDIES,Alain,DURR,Thierry BUTROT,thierrybutrot@gmail.com,F,17 RUE DU LAOS,0001,4050,4050,20,4/1/2017,4/1/2019,Commercial 3 ans,4/1/2016
1,BONAFINI,Bruno,THOUVENEL,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0001,4180,33440,219,7/18/2017,7/18/2017,Commercial 3 ans,7/18/2014
1,DECATHLON REGION,Marc,HORNET,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0001,2660,0,0,10/16/2017,10/16/2018,Commercial 3 ans,10/16/2015
1,FIDAL,Romuald,DE SUTTER,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0002,3980,0,0,4/17/2017,4/17/2019,Commercial 3 ans,4/17/2016
1,LEGALLAIS,Olivier,MADINIER,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0011,3330,0,0,11/6/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,LOGIPAYS,Philippe,DENYS,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0014,1870,0,0,11/6/2017,11/6/2017,Commercial 3 ans,11/6/2014
1,SARL PARTENAIRES PLUS,Marc,KUCHEIDA,Eric JEAULT,ericjeault@gmail.com,F,17 Rue Eugene Gibez,0003,3440,0,0,7/1/2017,6/23/2019,Commercial 3 ans,6/23/2016
1,INTERFILTRE,Jeannine,CAULLIEZ,Raymond LAIZE,raymondlaize@gmail.com,F,17 RUE OLIVIER DE SERRES,0084,2820,0,0,5/15/2017,5/15/2018,Commercial 3 ans,5/15/2015
1,MANPOWER,Christophe,ETIENNE,André-Jean TOURREL ,andré-jeantourrel@gmail.com,F,177 RUE DES PYRENNEES,0043,4330,0,0,3/26/2018,3/26/2020,Commercial 3 ans,3/26/2017
1,silc sa,Carole,HANEN,Francis DENIAU,francisdeniau@gmail.com,F,19 Rue Casimir Perier,0001,3780,37800,280,4/1/2017,4/6/2019,Commercial 3 ans,4/6/2016
1,parties liées,Bernard,JEDRZEJEWSKI,Lionel PATRU,lionelpatru@gmail.com,F,19 RUE D'ESTIENNE D'ORVES,0007,400,0,0,10/27/2017,10/27/2017,Commercial 3 ans,10/27/2016
1,SCOTPA,Jean-Yves,DENIZOT,Fabrice LE FLOCH,fabricelefloch@gmail.com,F,19 RUE MONSIGNY,0088,60,0,0,10/1/2017,10/1/2017,Commercial 3 ans,10/1/2014
1,SIGNALISATION DEVELOPPEMENT,Alex,GUEUDRY,Denis COMPAS,deniscompas@gmail.com,F,2 AV.EMILE ACOLLAS,0002,3220,0,0,8/16/2017,8/16/2018,Commercial 3 ans,8/16/2015
1,DISTILLERIE DE LA PERRUGE,Serge,CHEVALIER,Xavier BOURDIN,xavierbourdin@gmail.com,F,2 Rue des Halles,0005,750,0,0,7/26/2017,7/26/2019,Commercial 3 ans,7/26/2016
1,LES BOUCHAGES DELAGE SAS,Pierre,VALLETTE,Xavier BOURDIN,xavierbourdin@gmail.com,F,2 Rue des Halles,0006,4730,0,0,12/1/2017,12/5/2018,Commercial 3 ans,12/5/2015
1,DISTILLERIE DE GIRONDE,Sandrine,NUSSE,Xavier BOURDIN,xavierbourdin@gmail.com,F,2 Rue des Halles,0012,710,0,0,3/1/2018,3/1/2020,Commercial 3 ans,3/1/2017
1,DISTILLERIE YVON,Philippe,PEAN DE PONFILLY,Frédéric VIGHETTO,frédéricvighetto@gmail.com,F,2 RUE HENRI BOCQUILLON,0032,2080,0,0,7/1/2017,7/1/2017,Commercial 3 ans,7/1/2014
1,DEMHOTEL,Stéphane,PROYE,Alain TAILLEBEAU,alaintaillebeau@gmail.com,F,2/8 RUE DU GENERAL HENRYS,0188,1620,0,0,2/1/2018,2/1/2020,Commercial 3 ans,2/1/2017
1,TRANSPORTS BERNIS,Didier,TRANCART,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0005,1410,0,0,6/24/2017,6/24/2018,Commercial 3 ans,6/24/2015
1,JURICA,Christophe,HAMIDI,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0007,1040,0,0,10/1/2017,10/1/2017,Commercial 3 ans,10/1/2014
1,EXCO VALLIANCE,Stephanie,LUCAS,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0008,1020,0,0,7/16/2017,7/16/2018,Commercial 3 ans,7/16/2015
1,SUEZ/APROVAL,Ludovic,SANCIER,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0009,670,0,0,12/12/2017,12/12/2019,Commercial 3 ans,12/12/2016
1,SOCIETE GENERALE,Benoit,DELIRY,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0010,3820,0,0,6/25/2017,6/25/2018,Commercial 3 ans,6/25/2015
1,SELP SECURE,Stephane,MIGNOT,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0011,3450,0,0,11/21/2017,11/21/2019,Commercial 3 ans,11/21/2016
1,S.I.L.C. SA,Christine,HUYGHUES-DESPOINTES,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0012,2310,0,0,9/1/2017,10/15/2018,Commercial 3 ans,10/15/2015
1,ANALYSYS,Roland,HULOT,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0013,2200,0,0,3/1/2018,3/12/2020,Commercial 3 ans,3/12/2017
1,SAS EXPANSION,Patricia,LEPRINCE,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0014,600,0,0,5/16/2017,5/16/2017,Commercial 3 ans,5/16/2014
1,GARANDEAU SAS,Jean-Paul,BUNAN,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0015,2660,0,0,1/1/2018,1/15/2019,Commercial 3 ans,1/15/2016
1,SCACHAP - (PLATEFORME LOGISTIQUE E.LECLERC),Christophe,LOVY,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0016,110,0,0,11/1/2017,11/1/2019,Commercial 3 ans,11/1/2016
1,terre atlantique,Marc-Henri,BIRON,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0017,3410,0,0,8/8/2017,8/8/2019,Commercial 3 ans,8/8/2016
1,optymus,Maria,CLOCHARD,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0018,630,0,0,11/4/2017,11/4/2019,Commercial 3 ans,11/4/2016
1,MILCO SAS,Hugues,MERCIER,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0019,4010,0,0,12/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,SOLUTIONS COMPETENCES,Bruno,BAILLY,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0020,3640,0,0,11/25/2017,11/25/2019,Commercial 3 ans,11/25/2016
1,COUTANT AQUARIUM,Pierre,DA SILVA,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0021,4860,0,0,7/28/2017,7/28/2018,Commercial 3 ans,7/28/2015
1,VINCI ENERGIES FRANCE,Brice,FERRY,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0022,3490,0,0,2/1/2018,2/4/2018,Commercial 3 ans,2/4/2015
1,SOCIÉTÉ DU DÉPÔT DE LA ROCHELLE,Alain,MANGENOT,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0025,1790,0,0,6/13/2017,6/13/2019,Commercial 3 ans,6/13/2016
1,COOKUP SOLUTIONS,Pascal,GUYOT,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0027,1970,0,0,11/1/2017,10/20/2017,Commercial 3 ans,10/20/2014
1,VEOLIA,Olivier,CAVAGNA,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0028,3330,0,0,2/1/2018,2/1/2018,Commercial 3 ans,2/1/2015
1,FINANCIERE ERETRIE,Nadine,DJIAN,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0030,4330,0,0,5/1/2017,5/1/2018,Commercial 3 ans,5/1/2015
1,EXCO VALLIANCE,Monique,COLIN,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0023,2370,0,0,5/1/2017,4/15/2018,Commercial 3 ans,4/15/2015
1,GALVA ATLANTIQUE,Alexander Mehdi,DELEAU,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,0024,1250,0,0,11/1/2017,11/15/2018,Commercial 3 ans,11/15/2015
1,CEGELEC LA ROCHELLE,Véronique,GESP,Claude COULOMB,claudecoulomb@gmail.com,F,20 RUE MOLIERE,0035,2680,0,0,10/27/2017,10/27/2017,Commercial 3 ans,10/27/2014
1,CENTRE HOSPITALIER DE LA ROCHELLE,Frédéric,MAUDUIT,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,0005,2850,0,0,3/27/2018,3/27/2018,Commercial 3 ans,3/27/2015
1,SARP SUD OUEST - SNATI,Pierre,DEGOS,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,0011,280,0,0,6/2/2017,6/2/2018,Commercial 3 ans,6/2/2015
1,GE SUPPORT FRANCE,Olivier,FORTEGUERRE,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,0014,1240,0,0,1/18/2018,1/18/2020,Commercial 3 ans,1/18/2017
1,ADEFIM LIMOUSION POITOU CHARENTES,Didier,BODET,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,0017,3760,0,0,8/28/2017,8/28/2019,Commercial 3 ans,8/28/2016
1,RESE - RÉGIE D'EXPLOITATION DES SERVICES D'EAU CHARENTE MARITIME,Sandrine,COLIN,Patrick FOURNIER,patrickfournier@gmail.com,F,21 RUE MALTE-BRUN,0005,1140,0,0,8/12/2017,8/12/2019,Commercial 3 ans,8/12/2016
1,CHOGNOT SAS,Richard,STORY,Patrick FOURNIER,patrickfournier@gmail.com,F,21 RUE MALTE-BRUN,0008,1460,0,0,3/15/2018,3/15/2018,Commercial 3 ans,3/15/2015
1,SARL SALBREUX PESAGE,Jean-Marc,VIDAL-SIMI,Patrick FOURNIER,patrickfournier@gmail.com,F,21 RUE MALTE-BRUN,0009,4170,0,0,1/30/2018,1/30/2020,Commercial 3 ans,1/30/2017
1,SADIS S.A.,Yann,DEBOVE JAILLETTE,Yann LE BESCONTE,yannlebesconte@gmail.com,F,22 RUE EMILE DUBOIS,0085,210,0,0,7/15/2017,7/15/2019,Commercial 3 ans,7/15/2016
1,hefed,Alain,COLIN,Claude PLANCHAIS,claudeplanchais@gmail.com,F,23 RUE BERNARD JUGAULT,0001,4800,0,0,10/1/2017,1/1/2018,Commercial 3 ans,1/1/2015
1,inconnu,Grégory,VERQUIN,Josette CHAMPAUD,josettechampaud@gmail.com,F,237 RUE  LA CROIX NIVERT,0062,2770,0,0,12/12/2017,12/12/2018,Commercial 3 ans,12/12/2015
1,LGB,Jean-Luc,ROQUETTE,Josette CHAMPAUD,josettechampaud@gmail.com,F,237 RUE  LA CROIX NIVERT,0050,1370,0,0,10/1/2017,10/1/2017,Commercial 3 ans,10/1/2014
1,AIRMAX,Thibaut,BARBRY,Nicolas DEVILLE,nicolasdeville@gmail.com,F,239 RUE CROIX NIVERT,0036,2390,0,0,3/1/2018,3/1/2019,Commercial 3 ans,3/1/2016
1,SA BRUNAUD ET FILS,Gilles,MARCOT,David FAGUIER,davidfaguier@gmail.com,F,"24, rue Duroc",0001,1510,3020,40,4/7/2017,4/7/2018,Commercial 3 ans,4/7/2015
1,CLOUE SA,Anne,LEVY NOGUERES,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0003,980,0,0,2/12/2018,11/1/2018,Commercial 3 ans,11/1/2015
1,JOSEPH MELLOT,Christèle,QUENOUILLE,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0004,430,0,0,4/27/2017,4/27/2017,Commercial 3 ans,4/27/2014
1,SECO,Herve,DUCHESNE,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0007,2890,0,0,8/1/2017,8/1/2017,Commercial 3 ans,8/1/2014
1,GEST ' HOTEL,Florence,VALOT,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0009,2760,0,0,1/22/2018,1/22/2020,Commercial 3 ans,1/22/2017
1,AEB ELECTRICITÉ,Jean-Fabrice,HASSON,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0010,2510,0,0,2/16/2018,2/16/2019,Commercial 3 ans,2/16/2016
1,MERRAIN CAMILLE GAUTHIER,Jean Luc,BENARD,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0011,3980,0,0,3/4/2018,3/4/2019,Commercial 3 ans,3/4/2016
1,GROUPE GRITCHEN ASSURANCES,Laurent-Pierre,JESKE,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0012,1730,0,0,9/4/2017,9/4/2018,Commercial 3 ans,9/4/2015
1,MICHELIN,Jérôme,AIRAULT,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0013,2170,0,0,6/23/2017,6/23/2018,Commercial 3 ans,6/23/2015
1,PARKER HANNIFIN MANUFACTURING FRANCE,Dominique,DE BONCOURT,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0014,330,0,0,12/9/2017,12/9/2017,Commercial 3 ans,12/9/2014
1,PROUÈS,Jean-Marc,VERLANT,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,0015,1860,0,0,9/26/2017,9/26/2017,Commercial 3 ans,9/26/2014
1,GEXXIA,Anne Marie,MORISSET,Ronan QUELLEC,ronanquellec@gmail.com,F,28 av de Suffren,0140,2930,0,0,5/13/2017,5/13/2019,Commercial 3 ans,5/13/2016
1,GROUPE BROCHARD,Jacques,CRIBIER,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0003,60,0,0,12/7/2017,12/7/2018,Commercial 3 ans,12/7/2015
1,SARL BISCUITERIE MERCIER,Laurent,VUILLET,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0004,2590,0,0,7/10/2017,7/10/2018,Commercial 3 ans,7/10/2015
1,AXEREAL,Gilles,MASSELIN,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0005,1730,0,0,3/1/2018,2/20/2018,Commercial 3 ans,2/20/2015
1,GROUPE MONIN SAS,Suzanne,SAUVAGE,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0006,1090,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,ERIC MORIN ENTREPRISES,Edwin,ORLOWSKI,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0007,4000,0,0,12/15/2017,12/15/2019,Commercial 3 ans,12/15/2016
1,FRR - SPY FINANCE,Nicolas,HENRIOT,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0008,2790,0,0,5/1/2017,5/1/2019,Commercial 3 ans,5/1/2016
1,UP&CYCLE,Jerome,KNAPIK,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0009,4740,0,0,8/31/2017,8/31/2019,Commercial 3 ans,8/31/2016
1,GROUPE SIGNATURE,Frédérique,WATCHI,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0010,3530,0,0,2/11/2018,2/11/2020,Commercial 3 ans,2/11/2017
1,SERCPI,Ludovic,Paris,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0011,280,0,0,12/10/2017,12/10/2018,Commercial 3 ans,12/10/2015
1,SARL TALBOT,Pascal,MESSAGER,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0012,2510,0,0,11/7/2017,11/7/2018,Commercial 3 ans,11/7/2015
1,asfo developpement limousin,Rémy,GERARD,Mohamed GUTH,mohamedguth@gmail.com,F,28 Rue Bouret,0002,1430,0,0,11/9/2016,11/9/2017,Commercial 3 ans,11/9/2015
1,la paix,Frédéric,GIRAUD,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0001,1220,6100,145,4/1/2017,4/8/2019,Commercial 3 ans,4/8/2016
1,NCI ENVIRONNEMENT,André,RETHORE,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0002,190,0,0,1/18/2018,1/18/2019,Commercial 3 ans,1/18/2016
1,ACOM EXPERTISE CENTRE,Emmanuelle,LASSERRE,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0004,3810,0,0,3/20/2018,3/20/2019,Commercial 3 ans,3/20/2016
1,REVE VOYAGES,Ronan,DEBEAURAIN,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0005,2400,0,0,9/1/2017,9/1/2018,Commercial 3 ans,9/1/2015
1,SA CRP,Séverine,de GERMAY,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0006,3900,0,0,4/5/2017,4/5/2019,Commercial 3 ans,4/5/2016
1,SARL LES REMPARTS,Agnès,FALCOTET,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0007,1090,0,0,8/18/2017,8/18/2018,Commercial 3 ans,8/18/2015
1,SARL ANTAUR,Vincent,PIOTELAT,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0008,3600,0,0,1/18/2018,1/18/2019,Commercial 3 ans,1/18/2016
1,CENTRE IMPRESSION,Michel,DELAVAL,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0009,2930,0,0,7/1/2017,7/1/2018,Commercial 3 ans,7/1/2015
1,SAS DUBOIS ET ASSOCIES,Christophe,DE ROMEMONT,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0010,3710,0,0,6/1/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,FRUISEC,Julien,LE MERLUS,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0011,2460,0,0,11/1/2017,11/1/2019,Commercial 3 ans,11/1/2016
1,RLCB,Michel,FAGUER,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0012,1920,0,0,7/8/2017,7/8/2017,Commercial 3 ans,7/8/2014
1,BERNIS GEODIS,Christine,FLEURY,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0013,2260,0,0,10/21/2017,10/21/2019,Commercial 3 ans,10/21/2016
1,TRM,Rémi,DRUART,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0014,430,0,0,12/29/2017,12/29/2017,Commercial 3 ans,12/29/2014
1,NOVASSAY,Hervé,KERVRAN,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0015,2510,0,0,5/21/2017,5/21/2019,Commercial 3 ans,5/21/2016
1,NOTARIAT SERVICES,Thomas,PICQUAERT,Loick DANIEL,loickdaniel@gmail.com,F,28 Rue Duranton,0016,2700,0,0,1/15/2018,1/15/2019,Commercial 3 ans,1/15/2016
1,SOCOBA,Vincent,DEMA,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0001,3750,7500,45,2/1/2017,2/1/2017,Commercial 3 ans,2/1/2014
1,SUD OUEST ETALAGES,Philippe,MONESTIER,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0002,2690,0,0,11/22/2017,11/22/2019,Commercial 3 ans,11/22/2016
1,SARL FINANCIERE FRANCIS OBRY,Laurent,DERUDDER,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0003,2670,0,0,12/15/2017,12/15/2017,Commercial 3 ans,12/15/2014
1,C2MALU,Géraud,OFFROY,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0003,4640,0,0,3/7/2018,3/7/2020,Commercial 3 ans,3/7/2017
1,SPF JEAN SAURET,Thierry,RAOUL-DUVAL,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0004,100,0,0,5/2/2017,5/2/2017,Commercial 3 ans,5/2/2014
1,INOVEOS,Anne-Marie,DE BOISHEBERT,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0004,2940,0,0,8/19/2017,8/19/2019,Commercial 3 ans,8/19/2016
1,domaine vico,Ronan,MARTIN,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0005,2330,0,0,5/5/2017,5/5/2018,Commercial 3 ans,5/5/2015
1,inconnu,fanny,VANDEPUTTE,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0006,1690,0,0,12/14/2017,12/14/2019,Commercial 3 ans,12/14/2016
1,SOFIGEC,Vincent,HERNANDO,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0007,390,0,0,10/5/2017,10/5/2019,Commercial 3 ans,10/5/2016
1,KALICLEM,Thomas,BRASSEUR,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0009,4260,0,0,6/1/2017,6/1/2017,Commercial 3 ans,6/1/2014
1,AIR FRANCE,Jean-Stéphane,EBERLE,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0011,70,0,0,1/21/2018,7/8/2019,Commercial 3 ans,7/8/2016
1,CORSICA TOURS,Caroline,COUTURIER,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0012,120,0,0,6/5/2017,6/5/2018,Commercial 3 ans,6/5/2015
1,LA CLÉ DU NETTOYAGE,Luc,MULLER,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0026,1690,0,0,10/30/2017,10/30/2018,Commercial 3 ans,10/30/2015
1,OSCARO,Christophe,VIRTEL,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,0027,3980,0,0,10/23/2017,10/23/2018,Commercial 3 ans,10/23/2015
1,SIAL MENUISERIE,Bruno,VITOUX,Michel GUILLIEC,michelguilliec@gmail.com,F,"29, Avenue de Lowendal",0070,280,0,0,10/27/2017,10/27/2018,Commercial 3 ans,10/27/2015
1,LOTA MARITIME SA,Pascal,LESUEUR,Daniela KERN,danielakern@gmail.com,F,3 Bis & 5 Rue d'Alembert,0006,2500,0,0,9/1/2017,8/28/2019,Commercial 3 ans,8/28/2016
1,"MUTUELLE FAMILIALE DE LA CORSE ""MFC""",Jean-Gabriel,ADRIAENSSENS,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0003,2470,0,0,7/27/2017,7/27/2018,Commercial 3 ans,7/27/2015
1,GÉOMÈTRE EXPERT FONCIER DPLG,Frédéric,HUAN-PINCON,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0004,2350,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,CR DISTRIBUTION,Frederic,DAUDRUY,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0006,3700,0,0,7/1/2017,7/1/2017,Commercial 3 ans,7/1/2014
1,FERME MARINE DES SANGUINAIRES,Philippe,JARRY,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0008,40,0,0,6/10/2017,6/10/2019,Commercial 3 ans,6/10/2016
1,AXA DIAMANT,Patricia,COUERBE,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0009,1260,0,0,6/23/2017,6/23/2019,Commercial 3 ans,6/23/2016
1,CEPAC - CAISSE D'EPARGNE PROVENCE ALPES CORSE,William,FRECHIN,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0010,4180,0,0,8/14/2017,8/14/2017,Commercial 3 ans,8/14/2014
1,HOLDING ALXION 2,Alexis,LABEILLE,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0011,2890,0,0,10/1/2017,10/15/2019,Commercial 3 ans,10/15/2016
1,SARL VINGT + VINS,David,LAMBOLEY,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0012,4980,0,0,9/5/2017,9/5/2019,Commercial 3 ans,9/5/2016
1,cushman & wakefield,Sabine,CARRE,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0014,2370,0,0,12/1/2017,12/1/2019,Commercial 3 ans,12/1/2016
1,punch - costaudit,Richard,LECOMTE,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,0025,860,0,0,6/1/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,SAS CABINET ANDRE,Bruno,DU MESNIL GAILLARD,Michel DANESCHWAR ROUX,micheldaneschwarroux@gmail.com,F,3 RUE LAGARDE,0004,1470,0,0,9/5/2017,9/5/2017,Commercial 3 ans,9/5/2014
1,FASTRING,Simon,CONFAVREUX,Elena FURLAN,elenafurlan@gmail.com,F,"3, rue Edouard Quenu",0007,4070,0,0,7/1/2017,1/1/2019,Commercial 3 ans,1/1/2016
1,BANQUE POPULAIRE FRANCHE COMTE,Laurent,NORDON,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0001,2100,6300,78,8/13/2017,8/13/2018,Commercial 3 ans,8/13/2015
1,LOUIS MAX,Michel,DELABIE,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0005,1630,0,0,7/1/2017,7/1/2017,Commercial 3 ans,7/1/2014
1,SAS SEB,Dominique,CHAGNET,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0007,70,0,0,3/16/2018,3/16/2018,Commercial 3 ans,3/16/2015
1,HOLIDAY INN EXPRESS,Christophe,BECKER,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0020,2030,0,0,3/1/2018,3/1/2020,Commercial 3 ans,3/1/2017
1,SETUREC,Yvan,FEGER,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0022,3030,0,0,1/14/2018,1/14/2020,Commercial 3 ans,1/14/2017
1,HARMEZ,Aude,BATAILLE,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,0037,3700,0,0,11/18/2017,11/18/2019,Commercial 3 ans,11/18/2016
